% lines 11-1633 are apache, lines 1634-4003 are Java, lines 4003-5913 are JFace. (ver libro1.xlsx)
% 2 clases
% non-directive and semi-directive instances were taken as directive class

@RELATION "3_Apache_Java_JFace.arff"

@ATTRIBUTE text string
@ATTRIBUTE comment__class {directive,non-directive}

@DATA
"@see        java.lang.SecurityManager#checkWrite(java.io.FileDescriptor)\n",non-directive
" Skips over and discards <code>n</code> bytes of data from the\n input stream.\n\n ",non-directive
"<p>The <code>skip</code> method may, for a variety of\n reasons, end up skipping over some smaller number of bytes,\n possibly <code>0</code>. ",directive
"If <code>n</code> is negative, an\n <code>IOException</code> is thrown, even though the <code>skip</code>\n method of the {@link InputStream} superclass does nothing in this case.\n ",directive
"The actual number of bytes skipped is returned.\n\n ",non-directive
"<p>This method may skip more bytes than are remaining in the backing\n file. ",directive
"This produces no exception and the number of bytes skipped\n may include some number of bytes that were beyond the EOF of the\n backing file. ",directive
"Attempting to read from the stream after skipping past\n the end will result in -1 indicating the end of the file.\n\n ",directive
"@param      n   the number of bytes to be skipped.\n ",non-directive
"@return     the actual number of bytes skipped.\n ",non-directive
" Creates a new <code>File</code> instance from a parent pathname string\n and a child pathname string.\n\n ",non-directive
"<p> If <code>parent</code> is <code>null</code> then the new\n <code>File</code> instance is created as if by invoking the\n single-argument <code>File</code> constructor on the given\n <code>child</code> pathname string.\n\n ",non-directive
"<p> Otherwise the <code>parent</code> pathname string is taken to denote\n a directory, and the <code>child</code> pathname string is taken to\n denote either a directory or a file.  ",directive
"If the <code>child</code> pathname\n string is absolute then it is converted into a relative pathname in a\n system-dependent way.  ",non-directive
"If <code>parent</code> is the empty string then\n the new <code>File</code> instance is created by converting\n <code>child</code> into an abstract pathname and resolving the result\n against a system-dependent default directory.  ",directive
"Otherwise each pathname\n string is converted into an abstract pathname and the child abstract\n pathname is resolved against the parent.\n\n ",non-directive
"@param   parent  The parent pathname string\n ",non-directive
"@param   child   The child pathname string\n ",non-directive
" Writes to the output stream the eight\n low-order bits of the argument <code>b</code>.\n ",non-directive
"The 24 high-order  bits of <code>b</code>\n are ignored.\n\n ",directive
"@param      b   the byte to be written.\n ",non-directive
" Writes a string to the output stream.\n ",non-directive
"For every character in the string\n <code>s</code>,  taken in order, one byte\n is written to the output stream.  ",non-directive
"If\n <code>s</code> is <code>null</code>, a <code>NullPointerException</code>\n is thrown.<p>  If <code>s.length</code>\n is zero, then no bytes are written. ",non-directive
"Otherwise,\n the character <code>s[0]</code> is written\n first, then <code>s[1]</code>, and so on;\n the last character written is <code>s[s.length-1]</code>.\n ",non-directive
"For each character, one byte is written,\n the low-order byte, in exactly the manner\n of the <code>writeByte</code> method . ",non-directive
"The\n high-order eight bits of each character\n in the string are ignored.\n\n ",directive
"@param      s   the string of bytes to be written.\n ",non-directive
" Writes every character in the string <code>s</code>,\n to the output stream, in order,\n two bytes per character. ",non-directive
"If <code>s</code>\n is <code>null</code>, a <code>NullPointerException</code>\n is thrown.  ",non-directive
"If <code>s.length</code>\n is zero, then no characters are written.\n ",non-directive
"Otherwise, the character <code>s[0]</code>\n is written first, then <code>s[1]</code>,\n and so on; the last character written is\n <code>s[s.length-1]</code>. ",non-directive
"For each character,\n two bytes are actually written, high-order\n byte first, in exactly the manner of the\n <code>writeChar</code> method.\n\n ",directive
"@param      s   the string value to be written.\n ",non-directive
" Reads some number of bytes from the contained input stream and \n stores them into the buffer array <code>b</code>. ",non-directive
"The number of \n bytes actually read is returned as an integer. ",non-directive
"This method blocks \n until input data is available, end of file is detected, or an \n exception is thrown. \n \n",directive
" <p>If <code>b</code> is null, a <code>NullPointerException</code> is \n thrown. ",non-directive
"If the length of <code>b</code> is zero, then no bytes are \n read and <code>0</code> is returned; otherwise, there is an attempt \n to read at least one byte. ",directive
"If no byte is available because the \n stream is at end of file, the value <code>-1</code> is returned;\n otherwise, at least one byte is read and stored into <code>b</code>. \n \n",directive
" <p>The first byte read is stored into element <code>b[0]</code>, the \n next one into <code>b[1]</code>, and so on. ",non-directive
"The number of bytes read \n is, at most, equal to the length of <code>b</code>. ",non-directive
"Let <code>k</code> \n be the number of bytes actually read; these bytes will be stored in \n elements <code>b[0]</code> through <code>b[k-1]</code>, leaving \n elements <code>b[k]</code> through <code>b[b.length-1]</code> \n unaffected. \n \n",non-directive
" <p>The <code>read(b)</code> method has the same effect as: \n <blockquote><pre>\n read(b, 0, b.length) \n </pre></blockquote>\n\n ",directive
"@param      b   the buffer into which the data is read.\n ",non-directive
"@return     the total number of bytes read into the buffer, or\n             <code>-1</code> if there is no more data because the end\n             of the stream has been reached.\n ",directive
"@see        java.io.FilterInputStream#in\n ",non-directive
"@see        java.io.InputStream#read(byte[], int, int)\n",non-directive
" See the general contract of the <code>readShort</code>\n method of <code>DataInput</code>.\n ",directive
"<p>\n Bytes\n for this operation are read from the contained\n input stream.\n\n ",non-directive
"@return     the next two bytes of this input stream, interpreted as a\n             signed 16-bit number.\n ",non-directive
"@see        java.io.FilterInputStream#in\n",non-directive
" See the general contract of the <code>readLong</code>\n method of <code>DataInput</code>.\n ",directive
"<p>\n Bytes\n for this operation are read from the contained\n input stream.\n\n ",non-directive
"@return     the next eight bytes of this input stream, interpreted as a\n             <code>long</code>.\n ",non-directive
"@see        java.io.FilterInputStream#in\n",non-directive
" A convenience method to write a formatted string to this console's\n output stream using the specified format string and arguments.\n\n ",non-directive
"<p> An invocation of this method of the form <tt>con.printf(format,\n args)</tt> behaves in exactly the same way as the invocation of\n <pre>con.format(format, args)</pre>.\n\n ",directive
