% 1. Title: arff file created from Comments_WebOutput-Corrected-Java_(only comments and class).csv
% 2 clases
% null-directive and semi-directive instances were taken as directive class

@RELATION "1.1_Java_2Classes.arff"

@ATTRIBUTE text string
@ATTRIBUTE comment__class {directive,non-directive}

@DATA
"This means that when you change direction while\n iterating (i.e., call next() and then call previous(), or call previous()\n and then call next()), you'll get back the same element twice.</p>\n ",directive
"@since 1.2\n",non-directive
" Returns the first boundary following the specified character offset. ",non-directive
"If the \n specified offset equals to the last text boundary, it returns \n <code>BreakIterator.DONE</code> and the iterator's current position is unchanged. \n ",directive
"Otherwise, the iterator's current position is set to the returned boundary. \n ",non-directive
"The value returned is always greater than the offset or the value \n <code>BreakIterator.DONE</code>.\n ",directive
"@param offset the character offset to begin scanning.\n ",non-directive
"@return The first boundary after the specified offset or \n <code>BreakIterator.DONE</code> if the last text boundary is passed in \n as the offset.\n ",non-directive
" Set a new text string to be scanned.  ",non-directive
"The current scan\n position is reset to first().\n ",directive
"@param newText new text to scan.\n",non-directive
" Return the level of the nth logical run in this line.\n ",non-directive
"@param run the index of the run, between 0 and <code>getRunCount()</code>\n ",non-directive
"@return the level of the run\n",non-directive
" Return the index of the character past the end of the nth logical run in this line, as \n an offset from the start of the line.  ",non-directive
"For example, this will return the length\n of the line for the last run on the line.\n ",non-directive
"@param run the index of the run, between 0 and <code>getRunCount()</code>\n ",non-directive
"@return limit the limit of the run\n",non-directive
" Adds the given SQL command to the current list of commmands for this\n <code>Statement</code> object. ",non-directive
"The commands in this list can be\n executed as a batch by calling the method <code>executeBatch</code>.\n ",directive
"<P>\n\n ",non-directive
"@param sql typically this is a SQL <code>INSERT</code> or \n <code>UPDATE</code> statement\n ",directive
"@see #executeBatch\n ",non-directive
"@see DatabaseMetaData#supportsBatchUpdates\n ",non-directive
"@since 1.2\n",non-directive
" Retrieves whether this <code>Statement</code> object has been closed. ",non-directive
"A <code>Statement</code> is closed if the\n method close has been called on it, or if it is automatically closed.\n ",directive
"@return true if this <code>Statement</code> object is closed; false if it is still open\n ",non-directive
"@since 1.6\n",non-directive
" Constructs a  <code>SQLWarning</code> object.\n ",non-directive
"The <code>reason</code>, <code>SQLState</code> are initialized\n to <code>null</code> and the vendor code is initialized to 0.\n\n ",directive
"The <code>cause</code> is not initialized, and may subsequently be\n initialized by a call to the \n {@link Throwable#initCause(java.lang.Throwable)} method.\n ",directive
"<p>\n",non-directive
" Constructs a <code>SQLTransientConnectionException</code> object \n with a given\n <code>reason</code> and  <code>cause</code>.  \n ",non-directive
"The <code>SQLState</code> is  initialized to <code>null</code>\n and the vendor code is initialized to 0.\n ",directive
"<p>\n ",non-directive
"@param reason a description of the exception. \n ",non-directive
"@param cause the underlying reason for this <code>SQLException</code>(which is saved for later retrieval by the <code>getCause()</code> method); may be null indicating\n     the cause is non-existent or unknown.\n ",directive
"@since 1.6\n",non-directive
" Constructs a <code>SQLSyntaxErrorException</code> object \n   with a given  <code>cause</code>.\n ",non-directive
"The <code>SQLState</code> is initialized\n to <code>null</code> and the vendor code is initialized to 0. \n ",directive
"The <code>reason</code>  is initialized to <code>null</code> if \n <code>cause==null</code> or to <code>cause.toString()</code> if \n <code>cause!=null</code>.\n ",directive
"<p>\n ",non-directive
"@param cause the underlying reason for this <code>SQLException</code> (which is saved for later retrieval bythe <code>getCause()</code> method); may be null indicating\n     the cause is non-existent or unknown.\n ",directive
"@since 1.6\n",non-directive
" Writes the next attribute to the stream as a stream of ASCII characters.\n\n ",non-directive
"@param x the value to pass to the database\n ",non-directive
"@since 1.2\n",non-directive
" Constructs a <code>SQLNonTransientConnectionException</code> object\n  with a given <code>reason</code>. ",non-directive
"The <code>SQLState</code> \n is initialized to <code>null</code> and the vender code is initialized \n to 0.\n\n ",directive
"The <code>cause</code> is not initialized, and may subsequently be\n initialized by a call to the \n {@link Throwable#initCause(java.lang.Throwable)} method.\n ",directive
"<p>\n ",non-directive
"@param reason a description of the exception\n ",non-directive
"@since 1.6\n",non-directive
" Constructs a <code>SQLIntegrityConstraintViolationException</code> object.\n ",non-directive
"The <code>reason</code>, <code>SQLState</code> are initialized\n to <code>null</code> and the vendor code is initialized to 0.\n\n ",directive
"The <code>cause</code> is not initialized, and may subsequently be\n initialized by a call to the \n {@link Throwable#initCause(java.lang.Throwable)} method.\n ",directive
"<p>\n ",non-directive
"@since 1.6\n",non-directive
" Constructs an <code>SQLIntegrityConstraintViolationException</code> object with\n  a given  <code>cause</code>.\n ",non-directive
"The <code>SQLState</code> is initialized\n to <code>null</code> and the vendor code is initialized to 0. \n ",directive
"The <code>reason</code>  is initialized to <code>null</code> if \n <code>cause==null</code> or to <code>cause.toString()</code> if \n <code>cause!=null</code>.\n ",non-directive
"<p>\n ",non-directive
"@param cause the underlying reason for this <code>SQLException</code> (which is saved for later retrieval by the <code>getCause()</code>  method); may be null indicating\n     the cause is non-existent or unknown.\n ",directive
"@since 1.6\n",non-directive
" Reads the next attribute in the stream and returns it as a <code>boolean</code> \n in the Java programming language.\n\n ",non-directive
"@return the attribute; if the value is SQL <code>NULL</code>, returns <code>false</code>\n ",directive
"@since 1.2\n",non-directive
" Reads the next attribute in the stream and returns it as a <code>byte</code> \n in the Java programming language.\n\n ",non-directive
"@return the attribute; if the value is SQL <code>NULL</code>, returns <code>0</code>\n ",directive
"@since 1.2\n",non-directive
" Reads the next attribute in the stream and returns it as a <code>long</code> \n in the Java programming language.\n\n ",non-directive
"@return the attribute; if the value is SQL <code>NULL</code>, returns <code>0</code>\n ",directive
"@since 1.2\n",non-directive
" Reads the next attribute in the stream and returns it as a <code>double</code> \n in the Java programming language.\n\n ",non-directive
"@return the attribute; if the value is SQL <code>NULL</code>, returns <code>0</code>\n ",directive
"@since 1.2\n",non-directive
" Reads an SQL <code>REF</code> value from the stream and returns it as a\n <code>Ref</code> object in the Java programming language.\n\n ",non-directive
"@return a <code>Ref</code> object representing the SQL <code>REF</code> value\n at the head of the stream; <code>null</code> if the value read is \n SQL <code>NULL</code>\n ",directive
"@since 1.2\n",non-directive
" Constructs a <code>SQLFeatureNotSupportedException</code> object \n with a given\n <code>reason</code>, <code>SQLState</code> and  <code>cause</code>.  \n ",non-directive
"The vendor code is initialized to 0.\n ",directive
"<p>\n ",non-directive
"@param reason a description of the exception. \n ",non-directive
"@param SQLState an XOPEN or SQL:2003 code identifying the exception \n ",non-directive
"@param cause the (which is saved for later retrieval by the <code>getCause()</code> method); may be null indicating\n     the cause is non-existent or unknown.\n ",directive
"@since 1.6\n",non-directive
" Compares this <code>RowId</code> to the specified object. ",non-directive
"The result is \n <code>true</code> if and only if the argument is not null and is a RowId \n object that represents the same ROWID as  this object. \n ",non-directive
"<p>\n It is important \n to consider both the origin and the valid lifetime of a <code>RowId</code>\n when comparing it to another <code>RowId</code>. ",directive
"If both are valid, and \n both are from the same table on the same data source, then if they are equal\n they identify \n the same row; if one or more is no longer guaranteed to be valid, or if \n they originate from different data sources, or different tables on the\n same data source, they  may be equal but still\n not identify the same row. \n \n",directive
"@param obj the <code>Object</code> to compare this <code>RowId</code> object\n     against.\n ",non-directive
"@return true if the <code>RowId</code>s are equal; false otherwise\n ",non-directive
"@since 1.6\n",non-directive
" Retrieves the value of the designated column in the current row\n of this <code>ResultSet</code> object as a\n <code>java.math.BigDecimal</code> with full precision.\n\n ",non-directive
"@param columnLabel the label for the column specified with the SQL AS clause.  ",non-directive
"If the SQL AS clause was not specified, then the label is the name of the column\n ",non-directive
"@return the column value (full precision);\n if the value is SQL <code>NULL</code>, the value returned is\n <code>null</code> in the Java programming language.\n ",directive
"@since 1.2\n\n",non-directive
" Retrieves whether the cursor is on the first row of\n this <code>ResultSet</code> object.\n ",non-directive
"<p>\n <strong>Note:</strong>Support for the <code>isFirst</code> method \n is optional for <code>ResultSet</code>s with a result \n set type of <code>TYPE_FORWARD_ONLY</code>\n\n ",directive
"@return <code>true</code> if the cursor is on the first row;\n <code>false</code> otherwise   \n ",non-directive
"@since 1.2\n",non-directive
