@relation 'textMining01.csv_balanced(randomized)'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
'In the event\n object, the property name is the name of the preference, and the\n old and new values are wrapped as objects.\n ',directive
'The JVM first attempts to\ninvoke the following method on the agent class:\n\n<blockquote>\n<code>public static void\npremain(String agentArgs, Instrumentation inst);\n</code>\n</blockquote>\n\n<P>\nIf the agent class does not implement this method then the JVM will attempt to invoke:\n\n<blockquote>\n<code>public static void\npremain(String agentArgs);\n</code>\n</blockquote>\n\n<P>\nThe agent class may also have an <code>agentmain</code> method for use when the agent is started \nafter VM startup. ',directive
'If you specified a mask to filter the displaying of these\n children, the error dialog will only be displayed if there is at least\n one child status matching the mask.\n',directive
' Creates a Closure that will call the closure repeatedly until the \n predicate returns false.\n\n @see org.apache.commons.collections.functors.WhileClosure\n \n @param predicate  the predicate to use as an end of loop test, not null\n @param closure  the closure to call repeatedly, not null\n @return the <code>while</code> closure\n @throws IllegalArgumentException if either argument is null\n',directive
'@since 3.1\n',non-directive
'<p>\n Returns one of <code>NONE</code>,<code>INFORMATION</code>,\n <code>WARNING</code>, or <code>ERROR</code>.\n ',directive
'@deprecated JFaceColors no longer maintains a cache of colors.  ',directive
' Button width in dialog units (value 61).\n',non-directive
'@param map to wrap if necessary.\n ',directive
' Returns all the sections in this dialog settings.\n \n @return the section, or <code>null</code> if none\n',non-directive
'<p>\n The given {',directive
' Return the List.\n \n',non-directive
' Returns the preview control for this field editor.\n\n @return the preview control\n',non-directive
'\n<p>\nThis package contains implementations of the\n{@link java.util.Comparator Comparator} interface.\n<p>\nYou may also consider using \n{@link org.apache.commons.collections.ComparatorUtils ComparatorUtils},\nwhich is a single class that uses static methods to construct instances\nof the classes in this package.\n',directive
?,non-directive
?,non-directive
'When an agent is specified at JVM launch time this attribute\n\t\t\tis required. ',directive
'@exception java.io.IOException\n                if there is a problem loading this store\n',directive
?,non-directive
' Return the currently displayed color.\n \n',non-directive
?,non-directive
'@param control\n            the control to apply the font to. ',non-directive
'Some time after the\ngarbage collector determines that the reachability of the referent has changed\nto the value corresponding to the type of the reference, it will add the\nreference to the associated queue.  ',directive
' Creates a message dialog with a toggle. See the superclass constructor\n for info on the other parameters.\n \n @param parentShell\n            the parent shell\n @param dialogTitle\n            the dialog title, or <code>null</code> if none\n @param image\n            the dialog title image, or <code>null</code> if none\n @param message\n            the dialog message\n @param dialogImageType\n            one of the following values:\n            <ul>\n            <li><code>MessageDialog.NONE</code> for a dialog with no\n            image</li>\n            <li><code>MessageDialog.ERROR</code> for a dialog with an\n            error image</li>\n            <li><code>MessageDialog.INFORMATION</code> for a dialog\n            with an information image</li>\n            <li><code>MessageDialog.QUESTION </code> for a dialog with a\n            question image</li>\n            <li><code>MessageDialog.WARNING</code> for a dialog with a\n            warning image</li>\n            </ul>\n @param dialogButtonLabels\n            an array of labels for the buttons in the button bar\n @param defaultIndex\n            the index in the button label array of the default button\n @param toggleMessage\n            the message for the toggle control, or <code>null</code> for\n            the default message\n @param toggleState\n            the initial state for the toggle\n  \n',directive
'@link #predicatedMap(Map,Predicate,Predicate)}\n  ',non-directive
?,non-directive
' Sets the default value for the integer-valued preference with the\n given name. \n ',non-directive
'</p>\n',non-directive
'<p></li>\n</ol>  \n\n',non-directive
'\n A small red square used to warn that an image cannot be created.\n <p>\n',directive
'Note \n that disposing the original Image will cause the descriptor to become invalid.\n \n',directive
'</p>\n\n ',non-directive
'@author\t  Mark Reinhold\n',non-directive
'The source of the event is\n this registry; the property name is the symbolic font name.\n ',directive
'@param name the name of the preference this field editor works on\n ',non-directive
'@return the text label for this node, or <code>null</code>\n   if there is no label for this node\n',directive
'@param oldValue the old value\n ',non-directive
' The IDialogBlockedHandler is the handler used by\n JFace to provide extra information when a\n blocking has occured. ',directive
'@deprecated use #getPage()\n',directive
'@param start the new start, must be &gt;= 0\n ',directive
'@return the color descriptor associated with the given symbolic color\n         name or an unspecified sentinel.\n',directive
?,non-directive
' Cancels a runnable that was previously scheduled with <code>disposeExec</code>.\n Has no effect if the given runnable was not previously registered with\n disposeExec.\n \n @param r runnable to cancel\n',non-directive
'@return the newly allocated resource (not null)\n ',directive
'<p>\n  ',non-directive
'@return the removed subnode, or <code>null</code> if none\n',directive
?,non-directive
'\nProvides a revision model and a protocol to display revision information in a vertical ruler column.\n<h2>Package Specification</h2>\n<tt>IRevisionRulerColumn</tt> is the protocol that a team provider can use to display line based revision control information to a document.\n<tt>RevisionInformation</tt> defines the revision model, which contains a list of <tt>Revision</tt>s, which in turn contain <tt>RevisionRange</tt>s.\n',non-directive
'Friedl, O\'Reilly and Associates, 1997.</a> </p>\n\n<!--\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  ',non-directive
'Is the ability to retransform classes\n                        needed by this agent.\n                        ',non-directive
'String is in the form FontData;FontData; in order that\n multiple FontDatas can be defined.\n ',directive
'@throws LineIndexOutOfBoundsException if the passed {',directive
'<p>\n It also provides the following decorators:\n\n  <ul>\n  ',non-directive
' Button id for a \"No\" button (value 3).\n',non-directive
?,non-directive
' Creates a new {@link AbstractControlContentAssistSubjectAdapter}.\n',non-directive
'<li>Synchronized - synchronizes method access for multi-threaded environments\n',directive
?,non-directive
' Creates a dialog instance. Note that the window will have no visual\n representation (no widgets) until it is told to open. By default,\n <code>open</code> blocks for dialogs.\n \n @param parentShell\n            the parent shell, or <code>null</code> to create a top-level\n            shell\n',directive
